"COUNTRY_STATE","ADMIN_2","REGION","CATEGORY","MEASURE","TARGETED_POP_GROUP","COMMENTS","NON_COMPLIANCE","DATE_IMPLEMENTED","SOURCE","SOURCE_TYPE","LINK","ENTRY_DATE","ISO3166_1","LAST_UPDATED_DATE"
"Slovakia","","","Public health measures","General recommendations","No","General recommendation of a partial lock-down, meaning to only leave home for essential trips, work and basic well-being matters","Not applicable","","Government","Government","https://www.korona.gov.sk/covid-19-prijate-opatrenia.php","2020-04-19 00:00:00.000000","SK","2020-04-27 00:40:26.851057"
"Slovakia","","","Public health measures","Other public health measures enforced","Yes","Government limits sale of respirators to general public and limits it to health professionals","Not applicable","2020-04-06 00:00:00.000000","Government","Government","https://www.korona.gov.sk/covid-19-prijate-opatrenia.php","2020-04-19 00:00:00.000000","SK","2020-04-27 00:40:26.851057"
"Slovakia","","","Social distancing","Public services closure ","Yes","A number of shops to reopen, including opticians, leasing services, bike shops, DIY stores, hardware stores, key services and similar; though limits on the number of persons in store limited to 1 per 25m2","Not applicable","2020-03-30 00:00:00.000000","Government","Government","https://www.korona.gov.sk/covid-19-prijate-opatrenia.php","2020-04-19 00:00:00.000000","SK","2020-04-27 00:40:26.851057"
"Slovakia","","","Social distancing","Public services closure ","No","All shops, apart from pharmacies and veterinary ambulanes, to close on Sundays for staff rest time","Not applicable","","Government","Government","https://www.korona.gov.sk/covid-19-prijate-opatrenia.php","2020-04-19 00:00:00.000000","SK","2020-04-27 00:40:26.851057"
"Slovakia","","","Movement restrictions","Additional health/documents requirements upon arrival","Yes","All cross-border workers need to provide a negative COVID test result not older than 30 days to be allowed the crossing","Refusal to enter the country","2020-04-17 00:00:00.000000","Government","Government","https://www.vlada.gov.sk//pendleri-musia-od-maja-predlozit-pri-vstupe-do-sr-negativny-test-na-covid-19/","2020-04-19 00:00:00.000000","SK","2020-04-27 00:40:26.851057"
"Slovakia","","","Governance and socio-economic measures","Emergency administrative structures activated or established","Yes","The Office of the Government of the Slovak Republic will also create an economic crisis team headed by the Minister of Finance","Not applicable","2020-04-15 00:00:00.000000","Government","Government","https://www.vlada.gov.sk//na-urade-vlady-sr-vznikne-aj-ekonomicky-krizovy-stab-sefovat-mu-bude-minister-financii/","2020-04-19 00:00:00.000000","SK","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Health screenings in airports and border crossings","Yes","Border with italy.","Not applicable","","International SOS","Other organisations","https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS","2020-03-15 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Movement restrictions","Additional health/documents requirements upon arrival","Yes","All non nationals or non residents without a medical check in the past 3 days cannot enter if they have syntoms","Not applicable","","International SOS","Other organisations","https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS","2020-03-15 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Movement restrictions","Border closure ","Yes","Suspension of train traffic with Italy.","Not applicable","","International SOS","Other organisations","https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS","2020-03-15 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Movement restrictions","Border closure ","No","Slovenia and Hungary meet and decide to open two local borders, ministers agreed to support the initiatives put forward by both national communities and ease the crossings of border residents.","Not available","2020-03-31 00:00:00.000000","Gov. Wesbite ","Government","https://www.gov.si/en/news/2020-03-31-slovenian-and-hungarian-foreign-ministers-agreed-to-open-two-local-border-crossings/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","Emergency administrative structures activated or established","Yes","intervention act on temporary measures regarding judicial, administrative and other public law-related matters","Not applicable","2020-03-16 00:00:00.000000","Gov. Wesbite ","Government","https://www.gov.si/en/news/2020-03-16-the-government-has-adopted-the-proposal-for-an-intervention-act-on-temporary-measures-regarding-judicial-administrative-and-other-public-law-related-matters-and-the-ordinance-prohibiting-air-services-in-the-republic-of-slovenia/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Movement restrictions","Border checks ","Yes","Four checkpoints will be established in the border area at road connections with the Italian Republic: Vrtojba, Fernetiči, Škofije, and Krvavi potok. The checkpoints Vrtojba, Fernetiči, and Škofije will be open at all times and the checkpoint Krvavi potok from 5:00 to 23:00. Entry into the Republic of Slovenia is permitted to foreign citizens under the condition that they present proof in the Slovenian, English or Italian language of a molecular laboratory test for the presence of SARS-CoV-2 (COVID-19) showing negative results for SARS-CoV-2 (COVID-19) no older than three days.Even if the foreign citizen does not present such a proof, they will still be granted entry into the Republic of Slovenia if their body temperature is below 37.5°C and there are no clear indications of an upper respiratory tract infection (cough, sneezing, shortness of breath).","Refusal to enter the country","2020-03-19 00:00:00.000000","Gov. Wesbite ","Government","https://www.gov.si/en/news/2020-03-18-6th-meeting-by-correspondence-of-the-government-of-the-republic-of-slovenia/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Lockdown","Partial lockdown","Yes","The Ordinance sets out the business hours for grocery stores, which will begin no later than at 8:00 and end no earlier than at 20:00 every day. From 8:00 to 10:00, all vulnerable groups, which include disabled persons, retired persons and pregnant women, will be given priority in making purchases as well as entering a shop. All shops will be closed on Sundays and work-free days except petrol stations and pharmacies, which may operat","Not available","2020-03-19 00:00:00.000000","Gov. Wesbite ","Government","https://www.gov.si/en/news/2020-03-18-6th-meeting-by-correspondence-of-the-government-of-the-republic-of-slovenia/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Social distancing","Limit public gatherings","Yes","prohibiting gatherings of people in education institutions and universities and independent higher education institutions,","Not available","2020-03-19 00:00:00.000000","Gov. Wesbite ","Government","https://www.gov.si/en/news/2020-03-18-6th-meeting-by-correspondence-of-the-government-of-the-republic-of-slovenia/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","Economic measures","Yes","Government earmarks EUR 28 million for an increase in commodity reserves","Not applicable","2020-03-19 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-18-6th-meeting-by-correspondence-of-the-government-of-the-republic-of-slovenia/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","Emergency administrative structures activated or established","Yes","One of the measures adopted by the Government to combat the epidemic and reduce the risk of infection with the new coronavirus among firefighters is a decision ordering the Administration of the Republic of Slovenia for Civil Protection and Disaster Relief to declare a high fire risk in the natural environment starting on 8 March 2020.","Not applicable","2020-03-08 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-18-6th-meeting-by-correspondence-of-the-government-of-the-republic-of-slovenia/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Strengthening the public health system","Yes","engineers working to develop ventilators ","Not applicable","2020-03-23 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-23-slovenian-engineers-join-forces-to-develop-ventilator/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","Emergency administrative structures activated or established","Yes","#PKP1 #antiCorona legislative package","Not applicable","2020-03-28 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-28-the-government-adopts-proposal-for-an-act-on-the-intervention-measures-to-mitigate-the-consequences-of-the-communicable-disease-sars-cov-2-covid-19-epidemic-for-citizens-and-the-economy/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Strengthening the public health system","Yes","Ordinance on the mandatory disinfection of multi-dwelling buildings. The Ordinance stipulates the mandatory disinfection of equipment in common areas in or by multi-dwelling buildings at least twice per day.  The frequency of disinfection depends on the number of people living in the multi-dwelling building.In addition, a warning notice must be placed in a prominent place in front of the entrance to the lift: ""The use of the lift poses a risk of transmission of COVID-19 infection, so the lift should only be used by one person at a time. After pressing the lift buttons, do not touch your eyes, nose or mouth and wash your hands.”","Not available","2020-03-28 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-28-the-government-adopts-proposal-for-an-act-on-the-intervention-measures-to-mitigate-the-consequences-of-the-communicable-disease-sars-cov-2-covid-19-epidemic-for-citizens-and-the-economy/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Movement restrictions","International flights suspension","No","Ordinance on the temporary prohibition of the operation of air services in the Republic of Slovenia ","Not applicable","2020-03-28 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-28-the-government-adopts-proposal-for-an-act-on-the-intervention-measures-to-mitigate-the-consequences-of-the-communicable-disease-sars-cov-2-covid-19-epidemic-for-citizens-and-the-economy/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","Economic measures","Yes","Government had adopted a mega legislative package to stem and mitigate the coronavirus epidemic totalling 3 billion euros.","Not applicable","2020-03-29 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-29-mr-janez-jansa-the-anti-corona-package-to-stem-the-epidemic-and-mitigate-its-consequences-includes-a-number-of-measures-that-will-enable-us-to-function-normally-as-a-society-once-the-epidemic-is-over/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Strengthening the public health system","Yes","The Government issued the Ordinance on the allocation of doctors without licences","Not applicable","2020-03-15 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-15-decisions-adopted-by-the-government-to-contain-covid-19-epidemic/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","Economic measures","Yes","e prices of protective equipment were frozen in order to achieve a reasonable cost for individual items. ","Not applicable","2020-03-14 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-14-changed-diagnostics-for-more-realistic-planning-of-measures-to-manage-the-epidemic/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","Economic measures","Yes","3 billion euro finanical package ","Not applicable","2020-04-03 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-04-03-prime-minister-janez-jansa-the-anti-corona-package-represents-a-financial-cushion-for-the-period-following-the-coronavirus-epidemic/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Testing policy","Yes","People with respiratory tract infections who do not require hospital treatment will no longer be tested, and the situation will be assessed based on the number of those infected. ","Not applicable","2020-03-14 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-14-prime-minister-jansa-one-of-the-most-important-measures-in-containing-the-coronavirus-is-self-isolation/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Awareness campaigns","No","government's coronavirus call centre to help citizens obtain correct and reliable information regarding the disease. ","Not applicable","2020-03-09 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-13-restrictions-aim-to-prevent-the-virus-from-spreading-rapidly-and-to-keep-the-health-system-operational/","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Social distancing","Limit public gatherings","No","indoor public gatherings of more than 100 people are prohibited
The inspection service of the Ministry of Health will establish a 24/7 on-call service, which will issue decisions to individuals violating the Order prohibiting gatherings at public events. All sporting and other events with more than 500 participants will be held without an audience.","Other (add in comments)","2020-03-10 00:00:00.000000","Gov. Website","Government","https://www.gov.si/assets/vlada/Koronavirus-zbirno-infografike-vlada/Infografike/Anglescina/Adopted-measures-to-limit-the-spread-of-the-new-coronavirus.pdf","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Awareness campaigns","No","Leaflets to all households, Leaflets containing coronavirus action instructions will be distributed to all Slovenian households.","Not applicable","2020-03-10 00:00:00.000000","Gov. Website","Government","https://www.gov.si/assets/vlada/Koronavirus-zbirno-infografike-vlada/Infografike/Anglescina/Adopted-measures-to-limit-the-spread-of-the-new-coronavirus.pdf","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","General recommendations","No","recommended to postpone unnecessary trips","Not applicable","2020-03-10 00:00:00.000000","Gov. Website","Government","https://www.gov.si/assets/vlada/Koronavirus-zbirno-infografike-vlada/Infografike/Anglescina/Adopted-measures-to-limit-the-spread-of-the-new-coronavirus.pdf","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Movement restrictions","Surveillance and monitoring","Yes","All travellers crossing the Slovenian border will be informed via SMS notification of preventive measures in force in this country regarding the coronavirus.","Not applicable","2020-03-10 00:00:00.000000","Gov. Website","Government","https://www.gov.si/assets/vlada/Koronavirus-zbirno-infografike-vlada/Infografike/Anglescina/Adopted-measures-to-limit-the-spread-of-the-new-coronavirus.pdf","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Health screenings in airports and border crossings","No","Body temperature screening of passengers arriving in Slovenia at Ljubljana Jože Pučnik Airport.","Not applicable","2020-03-10 00:00:00.000000","Gov. Website","Government","https://www.gov.si/assets/vlada/Koronavirus-zbirno-infografike-vlada/Infografike/Anglescina/Adopted-measures-to-limit-the-spread-of-the-new-coronavirus.pdf","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Movement restrictions","International flights suspension","Yes","Aircraft from Italian airports, in places where risk of infection is higher, will be banned from landing. Furthermore, we will ban flights from China, South Korea, and Iran. The ban applies from
10.3.2020 to 31.3. 2020, with a possibility of extension. This does not apply to emergency and medical flights.","Refusal to enter the country","2020-03-10 00:00:00.000000","Gov. Website","Government","https://www.gov.si/assets/vlada/Koronavirus-zbirno-infografike-vlada/Infografike/Anglescina/Adopted-measures-to-limit-the-spread-of-the-new-coronavirus.pdf","2020-04-03 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","Economic measures","Yes","Measures to provide emergency assistance to self-employed persons; Measures to preserve jobs; measures to keep businesses in operation ; Measures to improve the liquidity of businesses and provide assistance to scientific research projects aimed at fighting the epidemic; The reduction of meeting fees and wages ; Providing aid to agriculture (","Not applicable","2020-04-04 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/topics/coronavirus-disease-covid-19/government-measures/","2020-04-06 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Social distancing","Schools closure ","No","Schools will be closed between 16 and 29 March 2020.","Not applicable","2020-03-16 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-12-slovenia-to-declare-an-epidemic-and-temporarily-close-kindergartens-and-schools/","2020-04-06 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Health screenings in airports and border crossings","Yes","health checks at border with italy","Not available","2020-03-11 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-11-slovenias-border-with-italy-not-closed-but-health-checks-of-passengers-introduced/","2020-04-06 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Public health measures","Strengthening the public health system","Yes","measures laid down by the law governing infectious diseases are being implemented with regard to the novel coronavirus;  the Government has decided to use 48,000 protective masks, 5,000 protective gowns, 500,000 gloves and disinfecting agents in the total amount of EUR 200,000 from national commodity reserves to help contain the coronavirus epidemic and protect medical and other personnel","Not applicable","2020-02-27 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-18-slovenias-measures-in-the-fight-against-the-spread-of-the-coronavirus-epidemic/","2020-04-06 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Movement restrictions","Domestic travel restrictions","No","public bus and rail transport has been suspended as of 16 March, as has air transport as of 17 March, and special measures are in force on the borders with all neighbouring countries.","Not applicable","2020-03-16 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-18-slovenias-measures-in-the-fight-against-the-spread-of-the-coronavirus-epidemic/","2020-04-06 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Social distancing","Public services closure ","No","most public institutions have been closed (libraries, museums, cinemas, galleries, etc.)","Not applicable","2020-03-18 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-18-slovenias-measures-in-the-fight-against-the-spread-of-the-coronavirus-epidemic/","2020-04-06 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","State of emergency declared","No","government declared epidemic ","Not applicable","2020-03-12 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/2020-03-18-slovenias-measures-in-the-fight-against-the-spread-of-the-coronavirus-epidemic/","2020-04-06 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Slovenia","","","Governance and socio-economic measures","Economic measures","Yes","1 billion euros in connection with the effects of the coronavirus on the economy and tourism","Not applicable","2020-03-10 00:00:00.000000","Gov. Website","Government","https://www.gov.si/en/news/slovenia-allocates-eur-1-billion-to-mitigate-consequences-of-coronavirus-on-the-economy/","2020-04-06 00:00:00.000000","SI","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","Visa restrictions","Yes","Travellers from Austria, Bahrain, Belgium, China, Denmark, France, Germany, Greece, Hong Kong, Indonesia, Iran, Iraq, Israel, Italy, Japan, Kuwait, Macau, Malaysia, Netherlands, Norway, Qatar, Singapore, South Korea, Spain, Sweden, Switzerland, Taiwan and Thailand in the past 14 days.","Not available","2020-03-02 00:00:00.000000","International SOS","Other organisations","https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA","2020-03-15 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Public health measures","Health screenings in airports and border crossings","Yes","People from countries with cases","Refusal to enter the country","2020-03-02 00:00:00.000000","International SOS","Other organisations","https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA","2020-03-15 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","International flights suspension","No","From Brisbane to Western Province","Not applicable","2020-03-02 00:00:00.000000","International SOS","Other organisations","https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA","2020-03-15 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","Honiara, and the wider Guadalcanal province","","Social distancing","Schools closure ","Yes","Schools in the capital, Honiara, and the wider Guadalcanal province have been ordered closed","","2020-03-20 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","Border closure ","No","90 day ban on all cruise ships and private yachts.","","2020-03-20 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/412217/coronavirus-how-the-pacific-is-responding","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","International flights suspension","No","A major reduction in flights, with Virgin Australia and Air Niugini suspending their services from Brisbane and Port Moresby. Solomon Airlines will only fly three times a week to Brisbane.","","2020-03-22 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/412217/coronavirus-how-the-pacific-is-responding","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Public health measures","Introduction of isolation and quarantine policies","Yes","All international travellers to Solomon Islands are required to undergo 14 days of self-quarantine.","","2020-03-20 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/412217/coronavirus-how-the-pacific-is-responding","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Public health measures","Introduction of isolation and quarantine policies","Yes","All citizens not working and living in Honiara are encouraged to return or relocate to provinces immediately. All citizens in the provinces are advised to NOT undertake any non-essential travel to Honiara with immediate effect.","","2020-03-20 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Public health measures","Introduction of isolation and quarantine policies","No","All cargo ships, including all logging, mineral ore and fishing vessels must serve the 14 days quarantine period at sea and can only be cleared at Noro and Honiara Ports.","","2020-03-20 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Economic measures","No","Prioritising Government Expenditure – All permanent secretaries are now reviewing and re-prioritising their respective ministry budgets in anticipation of budget pressures due to the Corona Virus.","","2020-03-20 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Public health measures","Strengthening the public health system","No","Establishing Capability to test Corona Virus at the NRH – The government is moving ahead to procure and set up local capability to test Corona Virus at the NRH dengue laboratory within the next few weeks.","","2020-03-20 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Emergency administrative structures activated or established","No","Quarantine facilities / centres – The government has already secured several facilities to be used as quarantine centres for incoming passengers as well as for our own nationals that may need to be quarantined for certain period of time from their homes. More facilities are being assessed to ensure they are ready for use if so needed.","","2020-03-20 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","Border closure ","No","All traditional and non-traditional Border travelers using the Solomon Islands – PNG border are advised this border crossing will be closed effective Friday 20 March 2020. PNG has already closed their side effective today.","","2020-03-20 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636","2020-03-20 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","Border closure ","Yes","Border closed to non-citizens","Refusal to enter the country","2020-03-22 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/news/pacific/412357/coronavirus-png-announces-lockdown-solomons-closes-border-to-non-citizens","2020-03-23 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Economic measures","No","The government implementing price control measures for basic goods and essential services ","Not available","2020-03-22 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/news/pacific/412357/coronavirus-png-announces-lockdown-solomons-closes-border-to-non-citizens","2020-03-23 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","Visa restrictions","Yes","International restrictions: Travellers who have been to the following countries in the past 14 days are banned from entry: Austria, Bahrain, Belgium, China, Denmark, France, Germany, Greece, Hong Kong, Indonesia, Iran, Iraq, Israel, Italy, Japan, Kuwait, Macau, Malaysia, Netherlands, Norway, Qatar, Singapore, South Korea, Spain, Sweden, Switzerland, Taiwan and Thailand.  Travellers who are transiting through Fiji, Kiribati, Nauru, Papua New Guinea or Vanuatu will not be permitted entry unless they have evidence they have not travelled from/transited through an affected country within 14 days prior to arrival. However, if travellers have been to or transited through China in the previous 14 days, entry will be denied upon arrival. Travellers may be allowed to enter from other countries where coronavirus cases have been confirmed (including Australia), provided they have not travelled through the countries listed above. Entry will be granted for travellers on direct flights from Brisbane. Travellers will still be subjected to screening and possibly quarantine.","Refusal to enter the country","2020-03-22 00:00:00.000000","International SOS","Other organisations","https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening","2020-03-23 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","International flights suspension","No","The weekly flight from Brisbane (Australia) to Munda Airport in Western Province has been suspended.","Not applicable","2020-03-22 00:00:00.000000","International SOS","Other organisations","https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening","2020-03-23 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","State of emergency declared","No","""In accordance with section 16.2 of the Consittion I hearby proclaim and declare that a State of Public Emergency now exists in Solomon Island."" Mr Muria said according to the Constitution, the State of Public Emergency, would last for two weeks, within which time parliament must be reconvened to extend it. More details of what restrictions would be put in place as a result of the declaration were still to be announced by the Prime Minister Manasseh Sogavare.","Not applicable","2020-03-25 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/412607/solomons-declare-state-of-public-emergency-because-of-covid-19","2020-03-26 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","International flights suspension","Yes","The Solomon Islands prime minister Manasseh Sogavare has suspended all international flights into the country indefinitely","Not applicable","2020-03-27 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/412792/covid-19-solomons-closes-borders-honiara-now-emergency-zone","2020-04-01 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Social distancing","Public services closure ","Yes","all night-clubs, kava bars and casinos in the capital to close but said churches would be allowed to remain open at least for the coming weekend to ""bring the nation closer to God"".","Not available","2020-03-27 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/412792/covid-19-solomons-closes-borders-honiara-now-emergency-zone","2020-04-01 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Emergency administrative structures activated or established","Yes","Honiara declared an emergency zone and all people with nothing to do advised to return to their villages","Not applicable","2020-03-27 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/412792/covid-19-solomons-closes-borders-honiara-now-emergency-zone","2020-04-01 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Social distancing","Schools closure ","Yes","The Solomon Islands government has extended a school closure notice, previously only for institutions in the capital Honiara and Guadalcanal, to the rest of the country with a tentative return date set for the 27th of April.","Not applicable","2020-03-27 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/413013/all-schools-ordered-to-close-in-solomon-islands","2020-04-01 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Public health measures","Strengthening the public health system","Yes","China had donated US$300,000 and 125,000 pairs of gloves to his country's Covid-19 response effort. Mr Sogavare said the money would be used to purchase Covid-19 testing kits and laboratory equipment. Solomon Islands last year switched its diplomatic allegiance from Taiwan to China, but not to be outdone, Taiwan also announced funding for its Pacific allies, with Taipei also sending kits and testing machines to countries including Nauru and Palau.","Not applicable","2020-04-02 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/413274/donor-countries-announce-support-for-pacific-hospitals","2020-04-08 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Public health measures","Strengthening the public health system","Yes","Australia's high commissioner to Solomon Islands, Lachlan Strahan, said in a post on Twitter that prime minister Scott Morrison had pledged US$8.4 million to Solomon Islands to boost its efforts.","Not applicable","2020-04-02 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/413274/donor-countries-announce-support-for-pacific-hospitals","","SB","2020-04-27 00:40:26.851057"
